SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Cal3,Product,Exclude,Exclude,Exclude,Exclude
95C9A,1.8331,1.77,1.7347,1.7321,1.7484,1.7712,1.7861,1.7948,1.8069,1.8261,1.8519,1.8786,1.9022,1.9294,1.9742,2.0446,2.149,2.2555,2.3028,2.2947,2.2562,2.1993,2.1329,2.0627,1.9948,1.9347,1.8851,1.8472,1.8222,1.8132,1.8202,1.8418,1.8749,1.9182,1.9857,2.1115,2.3177,2.5433,4.4,74.5,95.6,CL,N,N,N,N
95P7A,1.608,1.601,1.5948,1.6047,1.6277,1.6561,1.6745,1.6849,1.6976,1.7168,1.7426,1.7687,1.7921,1.823,1.8797,1.9725,2.1131,2.2651,2.3502,2.3674,2.3473,2.3036,2.2462,2.1815,2.1168,2.0584,2.0098,1.9729,1.95,1.9447,1.9572,1.9853,2.0251,2.075,2.1502,2.2882,2.5134,2.7499,4.4,74.4,95.6,72.9,N,N,N,N
95B10A,1.8455,1.8254,1.8204,1.8374,1.8691,1.906,1.9336,1.9535,1.9753,2.0028,2.0356,2.068,2.0958,2.1276,2.1802,2.2633,2.3868,2.5168,2.5831,2.5864,2.5558,2.5054,2.4448,2.3799,2.317,2.2611,2.2146,2.1785,2.1537,2.143,2.1468,2.1637,2.1912,2.2287,2.2918,2.4174,2.6325,2.8746,4.5,74.4,95.5,CL,N,N,N,N
95B10A,1.79,1.7491,1.7278,1.7334,1.7559,1.7842,1.8036,1.8159,1.8311,1.8531,1.8817,1.9115,1.939,1.9713,2.0223,2.1,2.2166,2.3405,2.4016,2.4009,2.3667,2.3129,2.249,2.1807,2.114,2.0546,2.0049,1.9663,1.9408,1.9317,1.9392,1.9616,1.9956,2.0397,2.1089,2.2405,2.4608,2.7046,4.5,74.4,95.5,CL,Y,Y,Y,Y
95B10A,1.79,1.7491,1.7278,1.7334,1.7559,1.7842,1.8036,1.8159,1.8311,1.8531,1.8817,1.9115,1.939,1.9713,2.0223,2.1,2.2166,2.3405,2.4016,2.4009,2.3667,2.3129,2.249,2.1807,2.114,2.0546,2.0049,1.9663,1.9408,1.9317,1.9392,1.9616,1.9956,2.0397,2.1089,2.2405,2.4608,2.7046,4.5,74.4,95.5,CL,Y,Y,Y,Y
95B10A,1.9418,1.8814,1.8493,1.8497,1.8693,1.8958,1.9138,1.9253,1.9402,1.9621,1.9908,2.021,2.0488,2.0813,2.1333,2.2136,2.3329,2.4573,2.5156,2.51,2.4694,2.4077,2.335,2.2574,2.182,2.1149,2.0591,2.0163,1.988,1.9776,1.9849,2.0082,2.0437,2.0895,2.1612,2.2969,2.5244,2.7768,4.5,74.4,95.5,CL,N,N,N,N
95B8A,1.9796,1.9006,1.8559,1.8493,1.8644,1.8874,1.9019,1.9099,1.9217,1.9413,1.9683,1.9972,2.0244,2.0564,2.1063,2.1818,2.2934,2.4076,2.455,2.4394,2.3903,2.3217,2.2438,2.1624,2.0842,2.0151,1.958,1.9144,1.8859,1.8758,1.8841,1.9093,1.9475,1.997,2.0726,2.2128,2.444,2.7002,4.5,74.5,95.5,CL,N,N,N,N
95B9A,1.9586,1.8924,1.8571,1.8566,1.8763,1.9032,1.9218,1.934,1.9501,1.9739,2.005,2.0372,2.0661,2.0988,2.1496,2.2271,2.3426,2.4634,2.5197,2.5133,2.4724,2.4106,2.3375,2.2594,2.1833,2.1154,2.0586,2.0148,1.9857,1.9751,1.9827,2.0068,2.0434,2.0912,2.1653,2.3039,2.5338,2.7868,4.5,74.5,95.5,CL,N,N,N,N
95B25A,1.6626,1.6155,1.5895,1.5908,1.6088,1.6326,1.6482,1.6576,1.6702,1.6896,1.7154,1.7422,1.7666,1.7955,1.8406,1.9082,2.0094,2.1151,2.1653,2.1626,2.1312,2.0828,2.0254,1.9641,1.9048,1.8522,1.8084,1.7751,1.7537,1.7472,1.7555,1.7773,1.8097,1.8519,1.9169,2.0373,2.2355,2.4529,4.5,74.4,95.5,CL,Y,Y,Y,Y
95B22A,1.9929,1.9353,1.9058,1.9084,1.9299,1.9581,1.9777,1.9906,2.0065,2.0294,2.0587,2.0894,2.1177,2.1503,2.2007,2.277,2.3902,2.5081,2.5626,2.5556,2.5153,2.4551,2.385,2.3107,2.2386,2.1744,2.1208,2.079,2.0505,2.0385,2.0429,2.0622,2.0931,2.1339,2.1998,2.3288,2.5481,2.7928,4.5,74.4,95.5,CL,N,N,N,N
95B11A,1.96299,1.89974,1.86552,1.86524,1.88506,1.91231,1.93056,1.94191,1.95696,1.97963,2.00949,2.04025,2.06759,2.09967,2.15302,2.23713,2.36257,2.49342,2.55393,2.54648,2.50246,2.43663,2.35935,2.27728,2.19766,2.12686,2.06816,2.0232,1.99364,1.9829,1.99112,2.01639,2.05505,2.10512,2.18286,2.32724,2.56591,2.82458,4.6,74.4,95.4,CL,Y,Y,Y,Y
95B11B,1.97597,1.907,1.86828,1.86488,1.88252,1.90786,1.92393,1.93316,1.94623,1.96736,1.99589,2.02573,2.05241,2.08415,2.13736,2.22146,2.34713,2.47729,2.53598,2.52637,2.48001,2.41191,2.33247,2.24838,2.16699,2.09483,2.03518,1.9897,1.96008,1.94991,1.9593,1.98633,2.02687,2.07878,2.15865,2.3058,2.5462,2.80519,4.6,74.4,95.4,CL,Y,Y,Y,Y
95B28A,2.069,1.9891,1.945,1.9396,1.9563,1.9808,1.997,2.0069,2.0209,2.043,2.0728,2.1041,2.1327,2.166,2.218,2.2969,2.414,2.5351,2.5876,2.5747,2.526,2.456,2.3745,2.2883,2.2045,2.1297,2.0671,2.019,1.987,1.975,1.9829,2.0088,2.0488,2.1005,2.1798,2.3266,2.568,2.8336,4.6,74.4,95.4,CL,N,N,N,N
95C14A,1.8858,1.821,1.7849,1.7821,1.7987,1.822,1.8372,1.8463,1.8587,1.8783,1.9047,1.9323,1.9572,1.9859,2.0319,2.1029,2.2082,2.3161,2.3639,2.3548,2.3148,2.2564,2.1887,2.1175,2.049,1.9883,1.9381,1.8997,1.8741,1.8643,1.8707,1.8916,1.924,1.9666,2.0339,2.1609,2.3722,2.6076,4.6,74.3,95.4,CL,N,N,N,N
95C15A,1.8436,1.7824,1.7487,1.7476,1.7653,1.7893,1.8054,1.8154,1.8289,1.8493,1.8761,1.9047,1.9309,1.9609,2.0076,2.079,2.1848,2.2937,2.3438,2.3379,2.301,2.245,2.179,2.1086,2.0399,1.9786,1.9276,1.8882,1.862,1.8524,1.8592,1.8808,1.9136,1.9561,2.0228,2.1486,2.3584,2.5897,4.7,74.3,95.4,CL,N,N,N,N
90C16A,1.9287,1.8619,1.8267,1.826,1.8449,1.8706,1.8884,1.9003,1.9159,1.9387,1.9684,1.9996,2.0284,2.0606,2.1078,2.1759,2.2766,2.3808,2.4272,2.4183,2.3789,2.3209,2.2533,2.1814,2.1117,2.0494,1.9971,1.9561,1.9283,1.9171,1.9224,1.9424,1.9739,2.0156,2.0814,2.2076,2.4185,2.6544,4.7,74.4,95.4,CL,Y,Y,Y,Y
90C15A,2.0247,1.9497,1.909,1.905,1.9218,1.946,1.9624,1.973,1.9872,2.0089,2.0374,2.0678,2.0961,2.1282,2.177,2.2498,2.3571,2.4674,2.5144,2.5009,2.4547,2.3894,2.3147,2.2366,2.1614,2.0948,2.0395,1.9967,1.9677,1.9558,1.9607,1.981,2.0134,2.0561,2.124,2.2547,2.4752,2.7237,4.7,74.4,95.4,CL,N,N,N,N
95B15A,1.9646,1.8935,1.8539,1.8497,1.8665,1.8911,1.9071,1.9167,1.9301,1.9516,1.9808,2.0115,2.0398,2.0732,2.1265,2.2082,2.3297,2.4566,2.5145,2.5053,2.46,2.393,2.3146,2.2313,2.1505,2.0786,2.0187,1.9729,1.9431,1.9329,1.9424,1.9694,2.0102,2.0625,2.1422,2.2883,2.5269,2.7855,4.6,74.4,95.4,CL,N,N,N,N
952A,1.9391,1.9503,1.9706,2.0062,2.0522,2.1019,2.1422,2.1743,2.2067,2.2428,2.2828,2.3216,2.3558,2.3927,2.4453,2.5215,2.6323,2.7505,2.8164,2.8293,2.8119,2.7752,2.7274,2.6738,2.6203,2.5715,2.5293,2.4946,2.4683,2.453,2.4485,2.4536,2.4666,2.4869,2.5293,2.6284,2.8117,3.028,4.7,74.3,95.3,CL,Y,Y,Y,Y
95B14A,1.9895,1.9155,1.8746,1.8702,1.8863,1.9097,1.9252,1.9343,1.9472,1.9678,1.9956,2.0252,2.0528,2.0847,2.1328,2.2041,2.3102,2.4197,2.4675,2.4564,2.4128,2.3497,2.2761,2.198,2.1221,2.0542,1.9974,1.9533,1.9237,1.9125,1.9193,1.9422,1.9778,2.024,2.096,2.23,2.4523,2.6981,4.7,74.3,95.3,CL,N,N,N,N
95C20A,1.7306,1.6847,1.6611,1.6655,1.6861,1.7121,1.7303,1.7423,1.757,1.7779,1.8045,1.8316,1.8551,1.8814,1.9235,1.989,2.0863,2.1861,2.2334,2.231,2.2009,2.1536,2.0969,2.0361,1.9767,1.9236,1.8791,1.8444,1.8207,1.811,1.8156,1.8327,1.86,1.8965,1.9553,2.0685,2.2575,2.4667,4.7,74.3,95.3,CL,N,N,N,N
95B24B,1.5929,1.5617,1.545,1.5519,1.5732,1.5995,1.6177,1.6294,1.6435,1.6634,1.6888,1.7142,1.7364,1.762,1.8044,1.8711,1.9712,2.0757,2.129,2.1336,2.1108,2.0706,2.0204,1.9656,1.9116,1.8633,1.823,1.792,1.7716,1.7645,1.7709,1.7892,1.8167,1.8529,1.9103,2.0201,2.2024,2.4032,4.7,74.3,95.3,CL,N,N,N,N
95B24A,1.6474,1.6177,1.6025,1.6112,1.6345,1.663,1.6829,1.6958,1.7113,1.7328,1.76,1.7871,1.8106,1.8377,1.8827,1.9534,2.0598,2.1712,2.2285,2.2338,2.21,2.1676,2.1147,2.0565,1.9991,1.9475,1.9044,1.8709,1.8485,1.8402,1.8461,1.8648,1.8933,1.9309,1.9915,2.1075,2.3007,2.5127,4.7,74.3,95.3,CL,N,N,N,N
95B12A,1.9194,1.9168,1.9253,1.9522,1.9909,2.0336,2.0673,2.0931,2.1195,2.1502,2.1851,2.2193,2.2496,2.2827,2.3321,2.4064,2.5162,2.6327,2.6966,2.7079,2.6887,2.6496,2.5989,2.5422,2.4853,2.4332,2.3885,2.3518,2.3243,2.3092,2.3062,2.314,2.3299,2.3536,2.3994,2.5023,2.6885,2.9009,4.7,74.3,95.3,CL,N,N,N,N
95P6A,1.5421,1.5327,1.5255,1.5349,1.5573,1.5847,1.6031,1.6141,1.6276,1.6476,1.6737,1.6998,1.7223,1.7509,1.8033,1.8895,2.02,2.1603,2.2401,2.2595,2.2448,2.2076,2.1566,2.0981,2.0388,1.985,1.9403,1.9062,1.8853,1.8809,1.8929,1.9196,1.9571,2.0038,2.0745,2.2036,2.4131,2.6342,4.75,74.225,95.25,73,N,N,N,N
95B18A,2.06436,2.00208,1.96893,1.96979,1.99137,2.02035,2.03982,2.05207,2.06804,2.09189,2.12325,2.15561,2.18469,2.21919,2.2754,2.36242,2.49247,2.62875,2.69113,2.68192,2.63446,2.56467,2.48337,2.39732,2.31413,2.24013,2.17842,2.13072,2.09874,2.08618,2.09331,2.11829,2.15733,2.20893,2.29003,2.44212,2.69334,2.96665,4.8,75,95.2,CL,N,N,N,N
95B23A,1.8187,1.7684,1.7415,1.7443,1.7648,1.7917,1.81,1.8215,1.8361,1.8573,1.885,1.9136,1.9389,1.9683,2.0173,2.0947,2.2095,2.3287,2.3856,2.3821,2.346,2.2906,2.2253,2.156,2.0891,2.0298,1.9809,1.9437,1.9192,1.9107,1.9182,1.94,1.9731,2.0163,2.084,2.2121,2.425,2.6611,4.8,74.2,95.2,CL,N,N,N,N
85B25A,2.2663,2.2803,2.3045,2.3449,2.3973,2.4542,2.4997,2.536,2.5736,2.6174,2.6683,2.7196,2.768,2.8225,2.8936,2.9846,3.1197,3.2753,3.3628,3.3739,3.344,3.2905,3.2247,3.1525,3.0806,3.0145,2.9554,2.9052,2.8674,2.8456,2.84,2.8494,2.8719,2.9064,2.9718,3.1144,3.3746,3.6956,4.8,74.2,95.2,CL,Y,Y,Y,Y
95B2A,1.8754,1.8909,1.9081,1.9376,1.9769,2.02,2.0538,2.0792,2.1049,2.1344,2.1677,2.1997,2.2275,2.259,2.3095,2.388,2.5061,2.6335,2.704,2.7165,2.6961,2.6548,2.6012,2.5411,2.4805,2.4248,2.3763,2.3362,2.3058,2.2884,2.2841,2.2918,2.3092,2.3358,2.387,2.4997,2.7013,2.9319,4.8,74.2,95.2,CL,N,N,N,N
95B13A,1.9642,1.8966,1.8599,1.8573,1.8746,1.8992,1.9158,1.9263,1.9404,1.962,1.9907,2.0204,2.0473,2.0784,2.1279,2.2038,2.3169,2.4344,2.4885,2.4813,2.4402,2.3782,2.3048,2.2262,2.1495,2.0809,2.0236,1.9793,1.9499,1.9389,1.9462,1.9697,2.006,2.053,2.1258,2.2613,2.4848,2.7291,4.8,74.3,95.2,CL,N,N,N,N
95P,1.64414,1.62475,1.61201,1.61905,1.64155,1.67029,1.6886,1.6989,1.71219,1.73304,1.76138,1.79077,1.81777,1.85293,1.91506,2.01426,2.1626,2.32281,2.40941,2.42122,2.39336,2.34182,2.27751,2.20713,2.13792,2.0764,2.02588,1.98818,1.96553,1.96158,1.97632,2.00782,2.052,2.10673,2.18845,2.33669,2.57802,2.83516,4.85,74.13,95.15,24,N,N,N,N
95P16A,1.6025,1.5798,1.5639,1.5684,1.5889,1.6158,1.6324,1.6412,1.6532,1.673,1.7004,1.7286,1.754,1.7876,1.8492,1.9492,2.0985,2.2588,2.3446,2.3558,2.3275,2.2755,2.2106,2.1397,2.07,2.0082,1.9576,1.9202,1.8981,1.8951,1.9112,1.9442,1.9903,2.0472,2.1313,2.2814,2.5219,2.7751,4.85,74.1,95.15,74.1,N,N,N,N
10R1,1.8089,1.8227,1.846,1.8765,1.9126,1.9501,1.9834,2.0144,2.046,2.0796,2.1159,2.1513,2.1826,2.2162,2.2663,2.3421,2.4523,2.573,2.6411,2.6522,2.632,2.5928,2.543,2.4881,2.4334,2.3836,2.3409,2.3066,2.2821,2.2686,2.2661,2.2736,2.2886,2.3115,2.3575,2.4629,2.6509,2.8565,3,74.3,95.1,CL,N,N,N,N
10R2,1.813,1.8263,1.8507,1.8823,1.9192,1.9576,1.9918,2.0242,2.0573,2.0925,2.1305,2.1674,2.1996,2.2339,2.2848,2.3616,2.4726,2.5944,2.6625,2.6719,2.6497,2.609,2.5584,2.5035,2.4493,2.4003,2.3584,2.3248,2.3011,2.288,2.2855,2.2929,2.3081,2.3316,2.3787,2.4851,2.6743,2.8835,3,74.3,95.1,CL,Y,Y,Y,Y
95COW11A,1.6975,1.6637,1.6478,1.6566,1.68,1.7084,1.7287,1.7426,1.7586,1.78,1.8065,1.8335,1.8575,1.8843,1.9272,1.9935,2.0919,2.1933,2.2425,2.242,2.2139,2.1692,2.1155,2.0581,2.002,1.9517,1.9096,1.8764,1.8533,1.8434,1.8467,1.8619,1.8865,1.9199,1.975,2.0837,2.268,2.4731,4.9,74.2,95.1,CL,N,N,N,N
95B17A,2.0699,1.9989,1.961,1.9591,1.9781,2.0046,2.0228,2.0348,2.0508,2.0748,2.1067,2.1399,2.1705,2.2061,2.2602,2.3401,2.4589,2.5839,2.6409,2.6318,2.5865,2.5194,2.4406,2.3569,2.2754,2.2025,2.1413,2.0937,2.0619,2.0496,2.0567,2.0813,2.1198,2.1702,2.2488,2.3949,2.6363,2.8999,4.9,74.1,95.1,CL,N,N,N,N
95B2A,2.0014,2.0168,2.0336,2.0635,2.1039,2.1482,2.1827,2.2086,2.2348,2.2651,2.2995,2.3324,2.3607,2.3932,2.4453,2.5268,2.6505,2.785,2.8606,2.8753,2.8549,2.8113,2.7534,2.6875,2.6203,2.5577,2.5025,2.4563,2.4208,2.3999,2.3938,2.4011,2.4192,2.4474,2.5024,2.6222,2.8368,3.0789,4.9,74.2,95.1,CL,N,N,N,N
95B13A,1.9566,1.9534,1.9604,1.9856,2.0235,2.0664,2.0998,2.1252,2.1518,2.1834,2.2201,2.2558,2.2869,2.3216,2.3768,2.4627,2.5912,2.7298,2.8069,2.8206,2.7983,2.7529,2.6938,2.6276,2.5612,2.5005,2.4486,2.4065,2.3762,2.3608,2.3604,2.3736,2.3971,2.4304,2.4896,2.6128,2.8286,3.0693,4.9,74.2,95.1,CL,N,N,N,N
95B12A,1.8213,1.819,1.8244,1.8463,1.8802,1.9187,1.9481,1.9696,1.9922,2.0195,2.0513,2.0826,2.1096,2.1403,2.1908,2.2711,2.3915,2.5204,2.5906,2.6012,2.5784,2.5348,2.4794,2.4181,2.3572,2.3019,2.2551,2.2175,2.1908,2.1777,2.1783,2.1915,2.2142,2.2458,2.3013,2.4167,2.6183,2.8452,5,74.1,95.1,CL,N,N,N,N
95HSMP5B,1.56893,1.54993,1.53687,1.54246,1.56254,1.58854,1.60481,1.61349,1.62508,1.64388,1.66965,1.69593,1.71926,1.75007,1.80655,1.89842,2.03653,2.18491,2.265,2.27633,2.25095,2.20342,2.14361,2.07793,2.01318,1.95549,1.90803,1.87264,1.85146,1.84793,1.86207,1.89196,1.93412,1.98651,2.06422,2.20383,2.42934,2.66846,4.9,74,95.1,25,N,N,N,N
95P11A,1.69638,1.66975,1.65163,1.65556,1.67689,1.70531,1.72242,1.73115,1.74338,1.76422,1.79353,1.82418,1.85266,1.8908,1.95877,2.06693,2.22839,2.40341,2.49732,2.50845,2.47605,2.41782,2.3456,2.2666,2.189,2.12001,2.06332,2.02119,1.99618,1.99228,2.00956,2.04559,2.09579,2.15749,2.24803,2.40923,2.66693,2.93245,4.9,74,95.1,1,N,N,N,N
95P11B,1.68877,1.66027,1.64098,1.64424,1.66522,1.69328,1.71021,1.71867,1.73076,1.75138,1.78043,1.81117,1.84017,1.87895,1.94738,2.05594,2.21781,2.3932,2.48723,2.49819,2.46548,2.40681,2.33415,2.25473,2.17661,2.10723,2.05029,2.00801,1.98301,1.97928,1.99684,2.03332,2.08362,2.14537,2.23548,2.39651,2.65439,2.9206,4.9,74,95.1,1,N,N,N,N
95B1A,1.95737,1.95305,1.96209,1.99053,2.03138,2.07656,2.11215,2.13969,2.16815,2.20106,2.23844,2.27541,2.30897,2.3461,2.40044,2.48008,2.59668,2.7207,2.78633,2.79352,2.76844,2.72366,2.66821,2.6077,2.54798,2.49409,2.44802,2.41077,2.38343,2.3685,2.36617,2.37518,2.39317,2.41944,2.46913,2.57937,2.77816,3.0058,5,74,95,CL,N,N,N,N
95B1B,1.93795,1.94931,1.96793,2.0013,2.04497,2.09246,2.13032,2.15972,2.18946,2.22305,2.26045,2.29692,2.32946,2.36555,2.41911,2.49849,2.61531,2.74046,2.80874,2.81914,2.79725,2.75546,2.7025,2.644,2.58581,2.53279,2.48695,2.44932,2.42101,2.40467,2.40028,2.40683,2.42227,2.44615,2.49346,2.60149,2.79793,3.02408,5,74,95,CL,N,N,N,N
95B22A,2.07295,2.0113,1.97845,1.9796,2.00127,2.03047,2.05006,2.0622,2.07786,2.10161,2.13309,2.16576,2.1957,2.23128,2.28821,2.37508,2.50544,2.64351,2.70779,2.69977,2.65295,2.58329,2.50169,2.41494,2.33062,2.25526,2.19187,2.14257,2.10926,2.09597,2.103,2.12832,2.16799,2.22037,2.30251,2.45636,2.71062,2.98665,5,74.1,95,CL,N,N,N,N
95B22A,2.0706,1.9934,1.9513,1.9464,1.9633,1.988,2.0046,2.015,2.0294,2.0522,2.0829,2.1151,2.1448,2.1792,2.2321,2.3114,2.4296,2.5534,2.6093,2.5989,2.5521,2.4832,2.4023,2.3162,2.2321,2.1568,2.0935,2.0444,2.0117,1.9993,2.0071,2.033,2.0732,2.1252,2.2052,2.3524,2.5952,2.862,5.1,74.1,95,CL,N,N,N,N
95B22B,2.07487,1.99784,1.95523,1.94998,1.96707,1.99242,2.0088,2.01857,2.03268,2.05543,2.08646,2.11942,2.15013,2.18648,2.24371,2.33002,2.45884,2.59502,2.65685,2.6456,2.59526,2.52195,2.43691,2.34692,2.25973,2.18212,2.11739,2.06764,2.03512,2.02364,2.03335,2.06213,2.10564,2.16154,2.24663,2.40273,2.65836,2.93582,5,74.1,95,CL,N,N,N,N
95B26A,1.8011,1.7715,1.7573,1.7672,1.7928,1.8239,1.8456,1.8597,1.876,1.8984,1.9267,1.9554,1.9809,2.0114,2.0632,2.1463,2.2708,2.4021,2.4684,2.4711,2.4391,2.3865,2.323,2.2548,2.1882,2.129,2.0798,2.0419,2.0166,2.0069,2.0133,2.034,2.0658,2.1072,2.1741,2.3038,2.5234,2.7667,5,74.1,95,CL,N,N,N,N
95B2A,1.96967,1.98444,2.00529,2.04113,2.08792,2.13853,2.17895,2.21029,2.24188,2.27746,2.31714,2.35591,2.39062,2.42904,2.48642,2.5718,2.6968,2.83017,2.90331,2.91533,2.89324,2.85024,2.79558,2.73529,2.67537,2.62094,2.57418,2.53582,2.50696,2.49051,2.48662,2.49408,2.51035,2.53514,2.58446,2.69642,2.89941,3.13149,5,74,95,CL,N,N,N,N
95B2A,1.96967,1.98444,2.00529,2.04113,2.08792,2.13853,2.17895,2.21029,2.24188,2.27746,2.31714,2.35591,2.39062,2.42904,2.48642,2.5718,2.6968,2.83017,2.90331,2.91533,2.89324,2.85024,2.79558,2.73529,2.67537,2.62094,2.57418,2.53582,2.50696,2.49051,2.48662,2.49408,2.51035,2.53514,2.58446,2.69642,2.89941,3.13149,5,74,95,CL,N,N,N,N
95B2B,2.00864,2.0273,2.05167,2.08969,2.13827,2.19085,2.23315,2.26648,2.29989,2.33721,2.37857,2.4189,2.45482,2.49447,2.55375,2.6422,2.77171,2.91123,2.98867,3.00185,2.97926,2.93468,2.8779,2.81514,2.75261,2.69567,2.64657,2.60623,2.57583,2.55822,2.55357,2.56061,2.57691,2.60199,2.65227,2.76685,2.97607,3.21651,5,74,95,CL,N,N,N,N
95B8B,2.02985,2.05103,2.07434,2.10919,2.15431,2.204,2.24332,2.27381,2.30467,2.33982,2.37929,2.41715,2.45017,2.48798,2.54747,2.63835,2.77468,2.92433,3.00697,3.01883,2.99167,2.94049,2.87562,2.80352,2.73122,2.66453,2.60606,2.5574,2.52041,2.49863,2.49256,2.50118,2.52215,2.55445,2.61625,2.74943,2.98571,3.2532,5,74,95,CL,N,N,N,N
90B22A,1.93913,1.92318,1.92196,1.94263,1.9779,2.01874,2.04957,2.07232,2.0969,2.12717,2.16299,2.19836,2.22935,2.26465,2.32163,2.41052,2.54278,2.68408,2.75788,2.76373,2.7326,2.67932,2.61418,2.54357,2.4743,2.41217,2.35986,2.31853,2.28945,2.2758,2.2779,2.29426,2.32181,2.35964,2.42452,2.55566,2.78179,3.03406,5,74,95,CL,N,N,N,N
90B22B,1.96434,1.94417,1.94071,1.96049,1.99576,2.03688,2.06775,2.0903,2.1148,2.14512,2.1811,2.21727,2.24977,2.28707,2.34665,2.43892,2.57534,2.72082,2.79503,2.79721,2.76128,2.70352,2.63496,2.56195,2.49104,2.42797,2.37543,2.33427,2.30563,2.29281,2.2959,2.31352,2.3424,2.38153,2.44781,2.58164,2.81298,3.07004,5,74,95,CL,N,N,N,N
95B24A,1.9683,1.9216,1.8999,1.9073,1.9327,1.9648,1.9877,2.0037,2.0223,2.0475,2.0788,2.111,2.1402,2.1736,2.2257,2.3053,2.4236,2.5479,2.6071,2.6022,2.5629,2.5036,2.4342,2.3608,2.2896,2.2261,2.1731,2.1316,2.1031,2.091,2.0953,2.1145,2.1451,2.186,2.2527,2.3831,2.6045,2.8502,5,74.2,95,CL,N,N,N,N
95B19A,2.0934,2.0178,1.9769,1.9737,1.9927,2.0196,2.0376,2.049,2.0642,2.0876,2.1187,2.1521,2.1837,2.2207,2.277,2.3603,2.4837,2.6126,2.6699,2.6577,2.6081,2.5368,2.4545,2.3678,2.2839,2.2094,2.1473,2.0993,2.0675,2.0555,2.0633,2.0887,2.128,2.1786,2.257,2.4041,2.6491,2.9172,5,74,95,CL,N,N,N,N
9530A,1.8885,1.8989,1.908,1.9296,1.9619,1.9982,2.0248,2.043,2.0621,2.0859,2.1141,2.1413,2.1639,2.1912,2.2406,2.3224,2.4485,2.5856,2.6606,2.672,2.6475,2.6001,2.5393,2.4711,2.4021,2.3381,2.2821,2.2357,2.2005,2.1807,2.1768,2.188,2.2113,2.2461,2.3091,2.4396,2.6651,2.9179,5,74,95,CL,N,N,N,N
95B30B,1.8481,1.8575,1.8653,1.8864,1.9183,1.9539,1.9795,1.9967,2.0147,2.0372,2.0641,2.0902,2.1122,2.139,2.1871,2.2665,2.3885,2.5201,2.5913,2.6018,2.578,2.5325,2.4743,2.4093,2.3436,2.2828,2.2298,2.1858,2.1525,2.1338,2.1305,2.1416,2.1641,2.1974,2.2581,2.3841,2.6026,2.8465,5,74,95,CL,N,N,N,N
95B30B,1.8481,1.8575,1.8653,1.8864,1.9183,1.9539,1.9795,1.9967,2.0147,2.0372,2.0641,2.0902,2.1122,2.139,2.1871,2.2665,2.3885,2.5201,2.5913,2.6018,2.578,2.5325,2.4743,2.4093,2.3436,2.2828,2.2298,2.1858,2.1525,2.1338,2.1305,2.1416,2.1641,2.1974,2.2581,2.3841,2.6026,2.8465,5,74,95,CL,N,N,N,N
95B27B,1.8531,1.7943,1.7626,1.7625,1.7807,1.8055,1.8223,1.8332,1.8476,1.8694,1.8983,1.9285,1.9565,1.989,2.038,2.1096,2.2167,2.3298,2.3838,2.3804,2.3451,2.29,2.2238,2.1524,2.0824,2.0195,1.9666,1.9254,1.8982,1.8884,1.8958,1.9186,1.9538,1.9992,2.0697,2.2014,2.4188,2.6575,5,74,95,CL,Y,Y,Y,Y
95B27A,1.846,1.7857,1.753,1.7519,1.7694,1.7937,1.8099,1.8202,1.834,1.8552,1.8834,1.9132,1.9412,1.9738,2.023,2.095,2.2026,2.3159,2.3699,2.3661,2.3302,2.2744,2.2075,2.1354,2.0647,2.0011,1.9477,1.9063,1.8789,1.8692,1.8769,1.9,1.9354,1.9807,2.0509,2.1818,2.3988,2.6368,5,74,95,CL,Y,Y,Y,Y
95B13A,2.0169,1.9447,1.9047,1.9007,1.9182,1.9434,1.9599,1.9695,1.9829,2.0043,2.0335,2.0647,2.0948,2.1309,2.1859,2.2668,2.3871,2.5134,2.5696,2.5577,2.5092,2.4394,2.3589,2.2737,2.1912,2.1176,2.0559,2.0082,1.9766,1.9649,1.9731,1.9993,2.0395,2.0911,2.1705,2.3172,2.5601,2.8244,5,74,95,CL,N,N,N,N
95B10B,2.0529,1.9932,1.9641,1.9677,1.9909,2.0212,2.0431,2.0585,2.0772,2.1031,2.136,2.1699,2.201,2.2367,2.2916,2.3738,2.4958,2.6243,2.685,2.6786,2.6357,2.5711,2.4951,2.4143,2.3358,2.2657,2.2069,2.1611,2.1299,2.1169,2.1217,2.1431,2.1775,2.223,2.2958,2.4354,2.6702,2.9304,5,74,95,CL,N,N,N,N
95B10B,2.049,1.9812,1.9462,1.9467,1.968,1.9971,2.0174,2.0311,2.0487,2.0739,2.1066,2.1408,2.1725,2.209,2.2648,2.3481,2.4708,2.5994,2.6579,2.648,2.6013,2.5333,2.4547,2.3721,2.2923,2.2217,2.1629,2.1175,2.0872,2.0755,2.0822,2.1056,2.1422,2.1901,2.2655,2.408,2.6459,2.9071,5,74,95,CL,N,N,N,N
